doc_id,token,pos
699,보호,NNG
699,기술,NNG
699,혁신,NNG
699,가치,NNG
699,변증법,NNG
699,종합,NNG
699,추구하다,VV
699,시사하다,VV
700,연구,NNG
700,인공,NNG
700,지능,NNG
700,시대,NNG
700,살아가다,VV
700,청소년,NNG
700,삶,NNG
700,죽음,NNG
700,대하다,VV
700,바르다,VA
700,이해,NNG
700,통하다,VV
700,삶,NNG
700,생명,NNG
700,의미,NNG
700,있다,VV
700,삶,NNG
700,살아가다,VV
700,죽음,NNG
700,교육,NNG
700,방향,NNG
700,모색하다,VV
700,목적,NNG
700,있다,VV
700,사람,NNG
700,대중,NNG
700,매체,NNG
700,통하다,VV
700,폭력,NNG
700,전쟁,NNG
700,통하다,VV
700,최근,NNG
700,코로나바이러스,NNP
700,인하다,VV
700,죽음,NNG
700,접하다,VV
700,지내다,VV
700,죽음,NNG
700,자신,NNG
700,관련,NNG
700,없다,VA
700,생각하다,VV
700,살아가다,VV
700,죽음,NNG
700,삶,NNG
700,과정,NNG
700,속,NNG
700,특별,NNG
700,현상,NNG
700,정상,NNG
700,자연,NNG
700,현상,NNG
700,교육,NNG
700,통하다,VV
700,올바르다,VA
700,죽음관,NNG
700,형성하다,VV
700,있다,VA
700,죽음,NNG
700,대하다,VV
700,교육,NNG
700,결국,NNG
700,삶,NNG
700,위하다,VV
700,교육,NNG
700,하다,VV
700,있다,VA
700,인공,NNG
700,지능,NNG
700,시대,NNG
700,포스트,NNG
700,휴먼,NNG
700,대하다,VV
700,논의,NNG
700,시작,NNG
700,공평,NNG
700,주어지다,VV
700,인간,NNG
700,죽음,NNG
700,선택,NNG
700,문제,NNG
700,바뀌다,VV
700,같다,VA
700,상황,NNG
700,속,NNG
700,청소년,NNG
700,삶,NNG
700,죽음,NNG
700,의미,NNG
700,대하다,VV
700,성찰,NNG
700,통하다,VV
700,생명,NNG
700,존중하다,VV
700,가치,NNG
700,있다,VV
700,삶,NNG
700,꾸리다,VV
700,있다,VA
700,죽음,NNG
700,교육,NNG
700,방향,NNG
700,모색하다,VV
700,죽음,NNG
700,교육,NNG
700,인지,NNG
700,정의,NNG
700,차원,NNG
700,죽음,NNG
700,대하다,VV
700,자각,NNG
700,통하다,VV
700,자신,NNG
700,내면,NNG
700,성찰하다,VV
700,삶,NNG
700,의미,NNG
700,가치,NNG
700,발견하다,VV
700,있다,VA
700,있다,VA
700,죽음,NNG
700,대하다,VV
700,교육,NNG
700,통하다,VV
700,죽음,NNG
700,바르다,VA
700,인식하다,VV
700,현재,NNG
700,삶,NNG
700,바르다,VA
700,살다,VV
700,점검하다,VV
700,있다,VA
700,죽음,NNG
700,교육,NNG
700,행동,NNG
700,가치,NNG
700,차원,NNG
700,자아,NNG
700,정체감,NNG
700,확립,NNG
700,존엄하다,VV
700,인간,NNG
700,자신,NNG
700,삶,NNG
700,의미,NNG
700,가치,NNG
700,만들다,VV
700,있다,VA
700,청소년,NNG
700,상황,NNG
700,있다,VA
700,삶,NNG
700,대하다,VV
700,주체,NNG
700,태도,NNG
700,형성하다,VV
700,있다,VA
700,교육,NNG
700,하다,VV
700,있다,VA
702,인공,NNG
702,지능,NNG
702,독특,NNG
702,방식,NNG
702,프라이버시,NNG
702,문제,NNG
702,제기하다,VV
702,개인,NNG
702,자신,NNG
702,데이터,NNG
702,인공,NNG
702,지능,NNG
702,시스템,NNG
702,개발,NNG
702,활용,NNG
702,동안,NNG
702,프라이버시,NNG
702,침해,NNG
702,가능,NNG
702,우려하다,VV
702,기업,NNG
702,경우,NNG
702,데이터,NNG
702,처리,NNG
702,규정,NNG
702,준수하다,VV
702,기존,NNG
702,개인,NNG
702,정보,NNG
702,보호,NNG
702,규칙,NNG
702,따르다,VV
702,있다,VA
702,인공,NNG
702,지능,NNG
702,시대,NNG
702,프라이버시,NNG
702,보호,NNG
702,정보,NNG
702,주체,NNG
702,권리,NNG
702,보호하다,VV
702,프라이버시,NNG
702,침해,NNG
702,대비하다,VV
702,동시,NNG
702,자유,NNG
702,민주주의,NNG
702,시민,NNG
702,혁신,NNG
702,인간,NNG
702,삶,NNG
702,번영,NNG
702,관련,NNG
702,정책,NNG
702,목표,NNG
702,가지다,VV
702,데이터,NNG
702,최소,NNG
702,처리,NNG
702,데이터,NNG
702,공유,NNG
702,정책,NNG
702,일치하다,VV
702,안전,NNG
702,윤리,NNG
702,사용,NNG
702,보장하다,VV
702,원본,NNG
702,데이터,NNG
702,사용하다,VV
702,결과,NNG
702,가져오다,VV
702,믿음,NNG
702,동,NNG
702,절차,NNG
702,우선,NNG
702,편향,NNG
702,신뢰하다,VV
702,있다,VA
702,인공,NNG
702,지능,NNG
702,시스템,NNG
702,개발,NNG
702,위하다,VV
702,입법,NNG
702,목표,NNG
702,인공,NNG
702,지능,NNG
702,시스템,NNG
702,데이터,NNG
702,프라이버시,NNG
702,위하다,VV
702,법률,NNG
702,데이터,NNG
702,수집,NNG
702,방법,NNG
702,공유,NNG
702,체계,NNG
702,추론,NNG
702,도출,NNG
702,알고리즘,NNG
702,따르다,VV
702,생성,NNG
702,데이터,NNG
702,특성,NNG
702,반영하다,VV
702,정부,NNG
702,기관,NNG
702,인공,NNG
702,지능,NNG
702,시스템,NNG
702,개발하다,VV
702,배포하다,VV
702,위하다,VV
702,적합,NNG
702,평가,NNG
702,위험도,NNG
702,평가,NNG
702,기준,NNG
702,정하다,VV
702,필요,NNG
702,있다,VV
702,동시,NNG
702,유럽연합,NNP
702,나라,NNG
702,법률,NNG
702,글로벌,NNG
702,규정,NNG
702,반영하다,VV
702,사례,NNG
702,평가,NNG
702,지침,NNG
702,개발하다,VV
703,연구,NNG
703,자동,NNG
703,창작,NNG
703,영상,NNG
703,관하다,VV
703,개념,NNG
703,이해,NNG
703,변화,NNG
703,추적하다,VV
703,위하다,VV
703,기존,NNG
703,영상,NNG
703,분야,NNG
703,대표하다,VV
703,사진,NNG
703,영화,NNG
703,창작,NNG
703,방식,NNG
703,인공지능,NNP
703,기반,NNG
703,영상,NNG
703,창작,NNG
703,방법,NNG
703,자동,NNG
703,측면,NNG
703,유비,NNP
703,탐구하다,VV
703,자,NNG
703,동영상,NNG
703,창작,NNG
703,관하다,VV
703,이해,NNG
703,가능,NNG
703,논구하다,VV
703,사진,NNG
703,영화,NNG
703,발명,NNG
703,시기,NNG
703,회화,NNG
703,전통,NNG
703,예술,NNG
703,장르,NNG
703,비견하다,VV
703,자동,NNG
703,창작,NNG
703,영역,NNG
703,설정하다,VV
703,있다,VA
703,인공,NNG
703,지능,NNG
703,영상,NNG
703,제작,NNG
703,적용,NNG
703,자동,NNG
703,창작,NNG
703,관하다,VV
703,개념,NNG
703,확장,NNG
703,기존,NNG
703,문학,NNG
703,미술,NNG
703,사진,NNG
703,영화,NNG
703,경계,NNG
703,자유,NNG
703,넘나들다,VV
703,실험,NNG
703,창작,NNG
703,인공,NNG
703,지능,NNG
703,자동,NNG
703,창작,NNG
703,머신,NNG
703,러닝,NNG
703,딥,NNG
703,러닝,NNG
703,같다,VA
703,기술,NNG
703,활용하다,VV
703,인공,NNG
703,지능,NNG
703,독립,NNG
703,창작,NNG
703,과정,NNG
703,수행하다,VV
703,인공,NNG
703,지능,NNG
703,활용하다,VV
703,자동,NNG
703,창작,NNG
703,효율,NNG
703,크다,VA
703,향상,NNG
703,있다,VA
703,동시,NNG
703,예술,NNG
703,창작,NNG
703,과정,NNG
703,주관,NNG
703,판단,NNG
703,문제,NNG
703,직면하다,VV
703,되다,VV
703,자동,NNG
703,창작,NNG
703,몰리다,VV
703,사진,NNG
703,영화,NNG
703,창작,NNG
703,과정,NNG
703,인공,NNG
703,지능,NNG
703,창작,NNG
703,과정,NNG
703,비교하다,VV
703,자동,NNG
703,창작,NNG
703,영상,NNG
703,입면,NNG
703,작가,NNG
703,문제,NNG
703,귀착,NNG
703,있다,VA
703,다원,NNG
703,예술,NNG
703,분야,NNG
703,소통하다,VV
703,있다,VA
703,기회,NNG
703,작동,NNG
703,인공,NNG
703,지능,NNG
703,기반,NNG
703,자동,NNG
703,창작,NNG
703,영상,NNG
703,장르,NNG
703,넘나들다,VV
703,방법,NNG
703,되다,VV
703,있다,VA
704,연구,NNG
704,목적,NNG
704,인공,NNG
704,지능,NNG
704,관련,NNG
704,기독교,NNG
704,교육,NNG
704,연구,NNG
704,동향,NNG
704,알아보다,VV
704,동향,NNG
704,통하다,VV
704,앞,NNG
704,기독교,NNG
704,교육,NNG
704,연구,NNG
704,방향,NNG
704,시사점,NNG
704,논의하다,VV
704,기준,NNG
704,한국,NNP
704,학술지,NNG
704,색인,NNG
704,인공,NNG
704,지능,NNG
704,기독교,NNG
704,교육,NNG
704,키워드,NNG
704,하다,VV
704,검색하다,VV
704,논문,NNG
704,연구,NNG
704,적합,NNG
704,학술,NNG
704,논문,NNG
704,분석,NNG
704,대상,NNG
704,삼다,VV
704,연구,NNG
704,결과,NNG
704,철학,NNG
704,세계관,NNG
704,신학,NNG
704,윤리,NNG
704,인식,NNG
704,접근,NNG
704,다루다,VV
704,연구,NNG
704,논문,NNG
704,나타나다,VV
704,차지하다,VV
704,주되다,VV
704,내용,NNG
704,인공,NNG
704,지능,NNG
704,활용,NNG
704,준비,NNG
704,작업,NNG
704,기독교,NNG
704,세계관,NNG
704,정립,NNG
704,필요,NNG
704,공동체,NNG
704,리더십,NNG
704,기독교,NNG
704,전통,NNG
704,초월,NNG
704,경험,NNG
704,강조,NNG
704,나타나다,VV
704,인간,NNG
704,접근,NNG
704,다루다,VV
704,연구,NNG
704,논문,NNG
704,나타나다,VV
704,차지하다,VV
704,주되다,VV
704,내용,NNG
704,인간,NNG
704,되다,VV
704,강조,NNG
704,하나님,NNG
704,관계,NNG
704,인간,NNG
704,중시하다,VV
704,포스트,NNG
704,휴머니즘,NNG
704,트랜스휴머니즘,NNP
704,대하다,VV
704,하나님,NNG
704,형상,NNG
704,인간관,NNG
704,통하다,VV
704,비판,NNG
704,수용,NNG
704,강조하다,VV
704,인공지능,NNP
704,대화,NNG
704,주체,NNG
704,인간,NNG
704,상정하다,VV
704,교수,NNG
704,학습,NNG
704,접근,NNG
704,다루다,VV
704,연구,NNG
704,논문,NNG
704,나타나다,VV
704,비율,NNG
704,나타나다,VV
704,연구,NNG
704,분야,NNG
704,되다,VV
704,내용,NNG
704,인공,NNG
704,지능,NNG
704,활용,NNG
704,위하다,VV
704,혁신,NNG
704,교수법,NNG
704,플립,NNG
704,러닝,NNG
704,브랜디드,NNP
704,러닝,NNG
704,활용,NNG
704,인공,NNG
704,지능,NNG
704,활용,NNG
704,위하다,VV
704,실무,NNG
704,교육,NNG
704,필요,NNG
704,인공,NNG
704,지능,NNG
704,활용하다,VV
704,구체,NNG
704,교육,NNG
704,과정,NNG
704,형성,NNG
704,학습,NNG
704,있다,VV
704,인간,NNG
704,특성,NNG
704,상상력,NNG
704,부정,NNG
704,강조,NNG
704,나타나다,VV
704,교회,NNG
704,교육,NNG
704,신앙,NNG
704,교육,NNG
704,다루다,VV
704,논문,NNG
704,논문,NNG
704,나타나다,VV
704,비율,NNG
704,차지하다,VV
704,교회,NNG
704,현장,NNG
704,신앙,NNG
704,교육,NNG
704,위하다,VV
704,인공,NNG
704,지능,NNG
704,활용하다,VV
704,구체,NNG
704,프로그램,NNG
704,개발,NNG
704,활용,NNG
704,관하다,VV
704,연구,NNG
704,진행,NNG
704,신학,NNG
704,교육,NNG
704,다루다,VV
704,논문,NNG
704,논문,NNG
704,나타나다,VV
704,비율,NNG
704,차지하다,VV
704,기독교,NNG
704,교육,NNG
704,지도자,NNG
704,교회,NNG
704,사역,NNG
704,위하다,VV
704,인공,NNG
704,지능,NNG
704,교육,NNG
704,필요,NNG
704,강조,NNG
704,논의,NNG
704,연구,NNG
704,주제,NNG
704,제언,NNG
704,철학,NNG
704,접근,NNG
704,인공,NNG
704,지능,NNG
704,시대,NNG
704,융합,NNG
704,상생,NNG
704,기독교,NNG
704,세계관,NNG
704,정립,NNG
704,위하다,VV
704,학문,NNG
704,접근,NNG
704,필요,NNG
704,제시,NNG
704,인간,NNG
704,접근,NNG
704,기독교,NNG
704,교육,NNG
704,학생,NNG
704,교사,NNG
704,인공,NNG
704,지능,NNG
704,대하다,VV
704,인식,NNG
704,연구,NNG
704,활용,NNG
704,있다,VV
704,가능,NNG
704,한계,NNG
704,대하다,VV
704,실증,NNG
704,연구,NNG
704,필요,NNG
704,포스트,NNG
704,휴먼,NNG
704,대하다,VV
704,전향,NNG
704,연구,NNG
704,태생,NNG
704,디지털,NNG
704,세대,NNG
704,다음,NNG
704,세대,NNG
704,이해,NNG
704,연구,NNG
704,필요,NNG
704,제시,NNG
704,교수,NNG
704,학습,NNG
704,접근,NNG
704,인공,NNG
704,지능,NNG
704,활용,NNG
704,위하다,VV
704,혁신,NNG
704,교수법,NNG
704,플립,NNG
704,러닝,NNG
704,블렌디드,NNP
704,러닝,NNG
704,다각,NNG
704,활용,NNG
704,강조,NNG
704,인공,NNG
704,지능,NNG
704,활용,NNG
704,위하다,VV
704,실무,NNG
704,교육,NNG
704,필요,NNG
704,인공,NNG
704,지능,NNG
704,활용,NNG
704,위하다,VV
704,구체,NNG
704,교육,NNG
704,과정,NNG
704,형성,NNG
704,강조,NNG
704,학습,NNG
704,있다,VV
704,인간,NNG
704,특성,NNG
704,환대,NNG
704,연민,NNG
704,부정,NNG
704,대하다,VV
704,심도,NNG
704,있다,VV
704,연구,NNG
704,필요,NNG
704,학습,NNG
704,공동체,NNG
704,형성,NNG
704,대하다,VV
704,연구,NNG
704,필요,NNG
704,제시,NNG
704,교회,NNG
704,교육,NNG
704,신앙,NNG
704,교육,NNG
704,접근,NNG
704,교사,NNG
704,인공,NNG
704,지능,NNG
704,실무,NNG
704,역량,NNG
704,개발,NNG
704,교사,NNG
704,코칭,NNP
704,퍼실리테,NNP
704,션,NNP
704,역량,NNG
704,개발,NNG
704,필요,NNG
704,제시,NNG
706,연구,NNG
706,인공,NNG
706,지능,NNG
706,산업,NNG
706,성장,NNG
706,규제,NNG
706,균형,NNG
706,위하다,VV
706,법,NNG
706,제도,NNG
706,방안,NNG
706,제시하다,VV
706,인공,NNG
706,지능,NNG
706,기술,NNG
706,글로벌,NNG
706,경제,NNG
706,사회,NNG
706,미치다,VV
706,영향력,NNG
706,증대,NNG
706,가운데,NNG
706,국내,NNG
706,산업,NNG
706,국제,NNG
706,경쟁력,NNG
706,강화하다,VV
706,법,NNG
706,틀,NNG
706,필요,NNG
706,강조,NNG
706,연구,NNG
706,규제,NNG
706,대상,NNG
706,되다,VV
706,국내외,NNG
706,기업,NNG
706,발전,NNG
706,국내,NNG
706,경쟁력,NNG
706,확보,NNG
706,우선,NNG
706,제시하다,VV
706,과도,NNG
706,초기,NNG
706,규제,NNG
706,지양하다,VV
706,기술,NNG
706,혁신,NNG
706,촉진,NNG
706,국제,NNG
706,표준,NNG
706,동기,NNG
706,통하다,VV
706,대한민국,NNP
706,글로벌,NNG
706,산업,NNG
706,선도,NNG
706,역할,NNG
706,하다,VV
706,있다,VA
706,점진,NNG
706,규제,NNG
706,체계,NNG
706,제안하다,VV
706,통하다,VV
706,인공,NNG
706,지능,NNG
706,주권,NNG
706,확보하다,VV
706,사회,NNG
706,가치,NNG
706,지속,NNG
706,가능,NNG
706,산업,NNG
706,성장,NNG
706,동력,NNG
706,조화,NNG
706,발전,NNG
706,있다,VA
706,법,NNG
706,기반,NNG
706,마련하다,VV
707,연구,NNG
707,문화유산,NNG
707,인공,NNG
707,지능,NNG
707,기술,NNG
707,적용하다,VV
707,최근,NNG
707,논문,NNG
707,대상,NNG
707,문화유산,NNG
707,연구,NNG
707,분야,NNG
707,인공,NNG
707,지능,NNG
707,기술,NNG
707,분야,NNG
707,연구,NNG
707,동향,NNG
707,분석하다,VV
707,발표,NNG
707,국내외,NNG
707,학술,NNG
707,논문,NNG
707,대상,NNG
707,문화유산,NNG
707,유형,NNG
707,동산,NNG
707,기술,NNG
707,물,NNG
707,미술품,NNG
707,유물,NNG
707,부동산,NNG
707,건조물,NNG
707,유적,NNG
707,경관,NNG
707,기타,NNG
707,구분하다,VV
707,문화유산,NNG
707,연구,NNG
707,분야,NNG
707,보존,NNG
707,조사,NNG
707,연구,NNG
707,모니터링,NNG
707,복원,NNG
707,물리,NNG
707,복원,NNG
707,디지털,NNG
707,복원,NNG
707,활용,NNG
707,교육,NNG
707,전시,NNG
707,지능,NNG
707,생성,NNG
707,구분하다,VV
707,인공,NNG
707,지능,NNG
707,기술,NNG
707,인식,NNG
707,시스템,NNG
707,이미지,NNG
707,문자,NNG
707,패턴,NNG
707,음성,NNG
707,인식,NNG
707,지능,NNG
707,시스템,NNG
707,데이터,NNG
707,마,NNG
707,이닝,NNG
707,추천,NNG
707,예측,NNG
707,반응,NNG
707,시스템,NNG
707,대화,NNG
707,시각,NNG
707,구분하다,VV
707,결과,NNG
707,이미지,NNG
707,인식,NNG
707,데이터,NNG
707,마,NNG
707,이닝,NNG
707,시각,NNG
707,같다,VA
707,인공,NNG
707,지능,NNG
707,기술,NNG
707,문화유산,NNG
707,연구,NNG
707,다방면,NNG
707,활용,NNG
707,동산,NNG
707,문화유산,NNG
707,미술품,NNG
707,부동산,NNG
707,문화유산,NNG
707,건축물,NNG
707,대하다,VV
707,연구,NNG
707,진행,NNG
707,인공,NNG
707,지능,NNG
707,기술,NNG
707,문화유산,NNG
707,적용,NNG
707,디지털,NNG
707,복원,NNG
707,모니터링,NNG
707,교육,NNG
707,전시,NNG
707,분야,NNG
707,방향,NNG
707,제시하다,VV
707,문화유산,NNG
707,가치,NNG
707,증진,NNG
707,다양,NNG
707,대중,NNG
707,문화유산,NNG
707,소개하다,VV
707,기여하다,VV
707,기대,NNG
708,연구,NNG
708,디지털,NNG
708,전환,NNG
708,따르다,VV
708,다양,NNG
708,분야,NNG
708,디지털,NNG
708,기술,NNG
708,대하다,VV
708,활용,NNG
708,단서,NNG
708,제시하다,VV
708,주목하다,VV
708,항공,NNG
708,서비스,NNG
708,교육,NNG
708,분야,NNG
708,적용,NNG
708,파악하다,VV
708,주요,NNG
708,목적,NNG
708,두다,VV
708,현장,NNG
708,실무,NNG
708,성향,NNG
708,강하다,VV
708,항공,NNG
708,서비스,NNG
708,분야,NNG
708,교육,NNG
708,인공,NNG
708,지능,NNG
708,활용,NNG
708,논의하다,VV
708,위하다,VV
708,방법,NNG
708,교육학,NNG
708,인공,NNG
708,지능,NNG
708,대하다,VV
708,인식,NNG
708,체계,NNG
708,구축하다,VV
708,파악하다,VV
708,이론,NNG
708,접근,NNG
708,통하다,VV
708,항공,NNG
708,서비스,NNG
708,교육,NNG
708,분야,NNG
708,활용,NNG
708,방안,NNG
708,제시하다,VV
708,연구,NNG
708,같다,VA
708,접근,NNG
708,방식,NNG
708,제시하다,VV
708,이유,NNG
708,인공,NNG
708,지능,NNG
708,대하다,VV
708,현실,NNG
708,한계,NNG
708,결과,NNG
708,알다,VV
708,없다,VA
708,점,NNG
708,기인하다,VV
708,기술,NNG
708,활용,NNG
708,상용,NNG
708,반면,NNG
708,교육,NNG
708,분야,NNG
708,있다,VV
708,전면,NNG
708,활용,NNG
708,대하다,VV
708,다양,NNG
708,우려,NNG
708,문제점,NNG
708,대하다,VV
708,논의,NNG
708,제기,NNG
708,항공,NNG
708,서비스,NNG
708,교육,NNG
708,인공,NNG
708,지능,NNG
708,통하다,VV
708,경영학,NNG
708,성과,NNG
708,창출하다,VV
708,위하다,VV
708,차원,NNG
708,연구,NNG
708,부재,NNG
708,있다,VV
708,인공,NNG
708,지능,NNG
708,대하다,VV
708,교육,NNG
708,활용,NNG
708,따르다,VV
708,문제,NNG
708,발생,NNG
708,여지,NNG
708,따르다,VV
708,본질,NNG
708,접근,NNG
708,활용,NNG
708,이루어지다,VV
708,교육,NNG
708,분야,NNG
708,제시,NNG
708,공통,NNG
708,문제,NNG
708,디지털,NNG
708,기술,NNG
708,전반,NNG
708,지니다,VV
708,한계,NNG
708,보다,VV
708,있다,VA
708,교육,NNG
708,분야,NNG
708,있다,VV
708,인공,NNG
708,지능,NNG
708,이상,NNG
708,떼다,VV
708,생각하다,VV
708,없다,VA
708,구조,NNG
708,관계,NNG
708,지니다,VV
708,따르다,VV
708,산업,NNG
708,분야,NNG
708,이론,NNG
708,검토,NNG
708,통하다,VV
708,적용,NNG
708,문제,NNG
708,파악하다,VV
708,디지털,NNG
708,전환,NNG
708,인하다,VV
708,교육,NNG
708,인공,NNG
708,지능,NNG
708,밀접,NNG
708,관계,NNG
708,교육,NNG
708,분야,NNG
708,있다,VV
708,인공,NNG
708,지능,NNG
708,대하다,VV
708,높다,VA
708,관심,NNG
708,나타나다,VV
708,학령기,NNG
708,교육,NNG
708,비롯하다,VV
708,다양,NNG
708,교육,NNG
708,분야,NNG
708,연구,NNG
708,증가하다,VV
708,추세,NNG
708,반면,NNG
708,산업,NNG
708,분야,NNG
708,교육,NNG
708,인공,NNG
708,지능,NNG
708,대하다,VV
708,교육,NNG
708,논의,NNG
708,이루어지다,VV
708,인공,NNG
708,지능,NNG
708,활용,NNG
708,대하다,VV
708,성과,NNG
708,비약,NNG
708,증가하다,VV
708,상황,NNG
708,향후,NNG
708,산업,NNG
708,분야,NNG
708,인공,NNG
708,지능,NNG
708,활용,NNG
708,대하다,VV
708,논의,NNG
708,증가하다,VV
708,항공,NNG
708,산업,NNG
708,예외,NNG
708,연구,NNG
708,교육,NNG
708,분야,NNG
708,논의,NNG
708,인공,NNG
708,지능,NNG
708,대하다,VV
708,활용,NNG
708,교육,NNG
708,관계,NNG
708,파악하다,VV
708,항공,NNG
708,서비스,NNG
708,교육,NNG
708,분야,NNG
708,적용하다,VV
708,살펴보다,VV
708,개발,NNG
708,활용,NNG
708,기반,NNG
708,항공,NNG
708,여객,NNG
708,운송,NNG
708,서비스,NNG
708,직무,NNG
708,중심,NNG
708,항공,NNG
708,서비스,NNG
708,교육,NNG
708,분야,NNG
708,적용하다,VV
708,인공,NNG
708,지능,NNG
708,교육,NNG
708,관계,NNG
708,살펴보다,VV
708,향후,NNG
708,항공,NNG
708,산업,NNG
708,있다,VV
708,인공,NNG
708,지능,NNG
708,활용,NNG
708,기초,NNG
708,체계,NNG
708,제시하다,VV
708,연구,NNG
708,다양,NNG
708,개념,NNG
708,혼재,NNG
708,일부,NNG
708,활용,NNG
708,교육,NNG
708,인공,NNG
708,지능,NNG
708,대하다,VV
708,전반,NNG
708,논의,NNG
708,통하다,VV
708,항공,NNG
708,서비스,NNG
708,교육,NNG
708,분야,NNG
708,이론,NNG
708,적용,NNG
708,향후,NNG
708,교육,NNG
708,질,NNG
708,향상,NNG
708,위하다,VV
708,인공,NNG
708,지능,NNG
708,활용,NNG
708,협업,NNG
708,관계,NNG
708,정립,NNG
708,제시하다,VV
708,통하다,VV
708,항공,NNG
708,서비스,NNG
708,교육,NNG
708,분야,NNG
708,있다,VV
708,해당,NNG
708,분야,NNG
708,특화,NNG
708,인공,NNG
708,지능,NNG
708,활용,NNG
708,방안,NNG
708,협업,NNG
708,관계,NNG
708,정립,NNG
708,대하다,VV
708,기초,NNG
708,논의,NNG
708,수행하다,VV
708,통하다,VV
708,디지털,NNG
708,전환,NNG
708,대하다,VV
708,다양,NNG
708,대응,NNG
708,하다,VV
708,항공,NNG
708,산업,NNG
708,분야,NNG
708,항공,NNG
708,서비스,NNG
708,교육,NNG
708,있다,VV
708,대응,NNG
708,체계,NNG
708,제시하다,VV
708,활용,NNG
708,통하다,VV
708,성과,NNG
708,창출,NNG
708,기초,NNG
708,기여하다,VV
709,논문,NNG
709,인공,NNG
709,지능,NNG
709,활용하다,VV
709,도덕,NNG
709,향상,NNG
709,인공,NNG
709,도덕,NNG
709,향상,NNG
709,성립,NNG
709,조건,NNG
709,한계,NNG
709,검토하다,VV
709,인공,NNG
709,윤리,NNG
709,보조자,NNG
709,역할,NNG
709,규명하다,VV
709,기존,NNG
709,논의,NNG
709,제시하다,VV
709,정보,NNG
709,제공,NNG
709,소크라테스,NNP
709,대화,NNG
709,모듈,NNG
709,대화,NNG
709,유형,NNG
709,분석하다,VV
709,기능,NNG
709,측면,NNG
709,주목하다,VV
709,인간,NNG
709,기술,NNG
709,관계,NNG
709,협력,NNG
709,측면,NNG
709,도덕,NNG
709,성장,NNG
709,과정,NNG
709,발생하다,VV
709,부정,NNG
709,감정,NNG
709,문제,NNG
709,다루다,VV
709,하다,VV
709,지적하다,VV
709,한계,NNG
709,보완하다,VV
709,위하다,VV
709,선행,NNG
709,연구,NNG
709,대화,NNG
709,통하다,VV
709,도덕,NNG
709,향상,NNG
709,표준,NNG
709,제시,NNG
709,소크라테스,NNP
709,산파,NNG
709,술,NNG
709,관계,NNG
709,관점,NNG
709,해석하다,VV
709,도덕,NNG
709,향상,NNG
709,목적,NNG
709,달성하다,VV
709,위하다,VV
709,사용자,NNG
709,부정,NNG
709,경험,NNG
709,초래하다,VV
709,있다,VA
709,모종,NNG
709,자율,NNG
709,허용,NNG
709,필요,NNG
709,있다,VV
709,주장하다,VV
709,능동,NNG
709,맥락,NNG
709,따르다,VV
709,조절,NNG
709,필요,NNG
709,있다,VV
709,위하다,VV
709,실용,NNG
709,기준,NNG
709,도덕,NNG
709,윤리,NNG
709,개념,NNG
709,구분,NNG
709,제안하다,VV
709,연구,NNG
709,둘러싸다,VV
709,윤리,NNG
709,쟁점,NNG
709,비판,NNG
709,검토하다,VV
709,관련,NNG
709,기술,NNG
709,설계,NNG
709,적용,NNG
709,위하다,VV
709,규범,NNG
709,함의,NNG
709,제공하다,VV
710,연구,NNG
710,인공,NNG
710,지능,NNG
710,시대,NNG
710,기계,NNG
710,인간,NNG
710,공존하다,VV
710,현실,NNG
710,사이코드라마,NNG
710,전문가,NNG
710,역할,NNG
710,변화,NNG
710,준비,NNG
710,필요,NNG
710,대하다,VV
710,논의,NNG
710,점,NNG
710,제안하다,VV
710,위하다,VV
710,시도,NNG
710,문헌,NNG
710,연구,NNG
710,위하다,VV
710,연구자,NNG
710,인공,NNG
710,지능,NNG
710,지배하다,VV
710,시대,NNG
710,특징,NNG
710,살펴보다,VV
710,인공,NNG
710,지능,NNG
710,활용,NNG
710,따르다,VV
710,상담,NNG
710,현장,NNG
710,변화,NNG
710,인공,NNG
710,지능,NNG
710,대체,NNG
710,불가,NNG
710,인간,NNG
710,고유,NNG
710,대하다,VV
710,고찰하다,VV
710,마지막,NNG
710,기계,NNG
710,인간,NNG
710,공존하다,VV
710,상황,NNG
710,사이코드라마,NNG
710,적용,NNG
710,확장,NNG
710,가능,NNG
710,대하다,VV
710,사이코드라마,NNG
710,전문가,NNG
710,역할,NNG
710,준비,NNG
710,사항,NNG
710,중심,NNG
710,전문가,NNG
710,정체,NNG
710,윤리,NNG
710,전문,NNG
710,관련,NNG
710,논의,NNG
710,사항,NNG
710,제안하다,VV
711,연구,NNG
711,인공,NNG
711,지능,NNG
711,시,NNG
711,읽다,VV
711,양상,NNG
711,비,NNG
711,인공,NNG
711,지능,NNG
711,인간,NNG
711,시,NNG
711,읽다,VV
711,양상,NNG
711,비교하다,VV
711,문학,NNG
711,교육,NNG
711,방향,NNG
711,추구하다,VV
711,살피다,VV
711,위하다,VV
711,주어지다,VV
711,자료,NNG
711,처리하다,VV
711,방식,NNG
711,있다,VV
711,인공,NNG
711,지능,NNG
711,비,NNG
711,인공,NNG
711,지능,NNG
711,특징,NNG
711,살펴보다,VV
711,인공,NNG
711,지능,NNG
711,일반,NNG
711,패턴,NNG
711,적용하다,VV
711,빠르다,VA
711,처리하다,VV
711,반면,NNG
711,비,NNG
711,인공,NNG
711,지능,NNG
711,전체,NNG
711,포괄하다,VV
711,시선,NNG
711,가지다,VV
711,없다,VA
711,모색,NNG
711,필요,NNG
